participant,trial,condition,global_mean_amp,global_peak_amp,global_peak_latency_s,theta_power_global,alpha_power_global,RT_ms,Accuracy,MEG0_mean,MEG0_peak,MEG0_peak_latency_s,MEG1_mean,MEG1_peak,MEG1_peak_latency_s,MEG2_mean,MEG2_peak,MEG2_peak_latency_s,MEG3_mean,MEG3_peak,MEG3_peak_latency_s,MEG4_mean,MEG4_peak,MEG4_peak_latency_s,MEG5_mean,MEG5_peak,MEG5_peak_latency_s,MEG6_mean,MEG6_peak,MEG6_peak_latency_s,MEG7_mean,MEG7_peak,MEG7_peak_latency_s,MEG8_mean,MEG8_peak,MEG8_peak_latency_s,MEG9_mean,MEG9_peak,MEG9_peak_latency_s
sub-04,56,B,0.24199309507467767,7.299231840803257,0.132,0.03949966285777828,0.022671111624436996,409.4771839333706,1,0.4183233296602025,-6.0716867727884125,0.328,-0.02978712293635248,5.2642050756039485,0.416,-0.08330765956685104,6.056939725547819,0.324,0.31356193434463187,4.670027101329731,0.088,0.6977139280463597,6.881522116710922,0.404,0.1464949497891707,5.831270882357235,0.012,0.19201371468471906,-5.464973902067223,0.252,0.4860224476516895,4.631506731783705,0.136,0.42393402139902614,7.299231840803257,0.132,-0.14503859232581917,-5.4805674998435085,0.336
sub-04,57,A,0.2346329598781109,-7.2128657316801865,0.048,0.0422020597903908,0.027151108457974766,457.1456185336452,1,0.5643110214697878,5.340912519624629,0.048,0.3618195992917994,6.4667438611054,0.136,0.4265345473587551,6.773516432047648,0.144,0.13041223160378312,5.748523931975693,0.152,-0.12472942945547992,5.678203669016147,0.288,0.27200926614717963,6.666879180507157,0.16,-0.1078903891075169,6.4274129599884455,0.152,0.2188625863351299,-7.2128657316801865,0.048,0.18446285574335233,6.634523848360734,0.22,0.42053730939431866,5.113039364546456,0.048
sub-04,58,B,0.15401910988858958,6.937203936839264,0.396,0.0395866899959555,0.022571617608716742,386.50500710219444,1,-0.011684042198415923,6.585267063130815,0.224,0.04240680216392728,-5.353414070060561,0.188,-0.045673971902178784,5.241822860631293,0.376,0.07568745069318936,4.3135983794138175,0.32,0.44153382154678433,6.937203936839264,0.396,0.3033130482795677,-5.6263432492494685,0.256,0.19384680060849102,-5.623079481299873,0.044,0.3564295548187592,5.03449373177662,0.16,0.11128831556630316,-6.207329619086614,0.304,0.07304331930946849,6.096624021447859,0.3
sub-04,59,A,0.2390188636085182,6.359965123408148,0.22,0.04348284226005313,0.042865053837236565,481.0443831629635,1,0.3075264149265258,5.644348051948097,0.18,0.23556936775696607,5.536372294197485,0.116,0.12104568483299447,6.359965123408148,0.22,0.06625608710839578,5.962982592881268,0.116,0.28056269026241587,5.499871463362724,0.196,0.2817143258936223,5.197472854919055,0.052,0.24446912223107006,6.1771636045844,0.38,0.2348975016828776,5.5465031098694455,0.128,0.4599296134948344,5.330883496708627,0.048,0.15821782789547942,6.02418594618469,0.26
sub-04,60,B,0.07779834692823197,-7.040870196240243,0.336,0.047587992789650604,0.04172311560394127,409.6228983306763,1,-0.11608171053142233,6.3792476424724605,0.484,0.2071303152892419,-6.166303176407243,0.004,0.31091643304048366,-5.1051224054978555,0.184,0.1060952405602153,5.190934758306973,0.452,-0.2182429377183987,-5.1403586107324974,0.316,0.173711945836908,5.609496988173877,0.48,0.012845376392463312,-5.225368415902412,0.456,0.07322305705458297,-5.440799754286893,0.344,0.14272399274038836,-7.040870196240243,0.336,0.08566175661785715,5.911154224500336,0.148
sub-04,61,A,0.31444672949027513,8.391520464938694,0.112,0.03564162512016535,0.02478933769514365,455.37720642725697,1,0.4158770665517479,-5.470575501437424,0.004,0.5925928337780334,8.391520464938694,0.112,0.16284732934407092,6.707672845911885,0.188,-0.11750297622961879,4.938902808797677,0.468,0.4636066533290201,4.840263365238163,0.152,0.5156431296116694,5.3952230066839215,0.192,0.08518018515797382,-8.383419197027218,0.352,0.2331588400662779,5.908500679212095,0.184,0.44104994308438206,-6.374349314856242,0.292,0.35201429020919434,4.819595684646797,0.136
sub-04,62,B,0.10635244611726664,-6.0791263212502,0.316,0.05520074014889912,0.035820690146955964,402.5954234637478,1,0.47141512919134937,5.718121100069102,0.244,0.10453250611976425,5.854073618826361,0.096,-0.24589094776871864,-5.431056843900567,0.38,-0.0010943446369940197,5.324463121943499,0.448,0.3420802241566728,-5.164016708777307,0.108,-0.0898260493515794,4.484040818764582,0.144,0.2571868073915168,5.471638426939357,0.148,0.3315643317672359,5.188388514618594,0.472,-0.04304109902513299,-5.485611927973788,0.416,-0.06340209667144756,-6.0791263212502,0.316
sub-04,63,A,0.1966301267688891,-6.551744274774156,0.012,0.06746207683709421,0.026029028127634146,455.79196803851363,1,0.5112088438512989,6.2136199872554405,0.104,0.20087518387728254,-6.089539455432202,0.46,0.24470687886619572,-4.814892152801908,0.0,-0.021042225950772597,5.640471060468886,0.088,0.13169163280086216,6.517986502220961,0.172,0.2621029420561654,4.934503943015582,0.264,0.058380315469596836,6.1341986338086665,0.356,0.23021429160476686,-4.351416727629022,0.388,0.261746265764582,6.279669091972447,0.468,0.08641713934891326,-6.551744274774156,0.012
sub-04,64,B,0.19767500738989738,7.347429578297698,0.356,0.037878941341777154,0.03698797774989372,413.8014068575606,1,0.23300713137443438,-6.9906019604073535,0.272,0.34450349255321605,5.340481801189121,0.092,-0.17607876358720684,-5.144232026053518,0.048,0.3868044925301814,4.871555357087856,0.448,-0.2575303985578079,5.954608887100655,0.036,0.3925251747411876,6.029590710938562,0.248,0.44140500556611806,6.144460402567507,0.164,0.09114844900082497,-4.448205157980246,0.324,0.10056151770869506,7.347429578297698,0.356,0.42040397256933115,6.0042583174010975,0.392
sub-04,65,A,0.27891362848607426,8.05350681743083,0.152,0.06310585919519979,0.03719312558254687,410.55988250802716,1,0.458810690611495,-6.044028559362255,0.068,0.079178511716697,-4.596629771690587,0.236,0.47117151054500844,5.9107267630479745,0.3,0.33900009382356366,4.898934789177966,0.128,0.403452068574146,4.983280551474099,0.168,0.17849410524818002,-5.47665088890924,0.044,0.2423767310861627,8.05350681743083,0.152,0.14374258434500614,-7.0311336107101345,0.496,0.1399529505735211,7.131553599640615,0.092,0.33295703833696255,5.22897271706418,0.128
sub-04,66,B,0.1747831158722495,-6.3484537757544635,0.4,0.03911063503331329,0.03301760263756647,447.694352950928,1,-0.12984050586275867,-5.335850348950874,0.088,-0.0857356274968377,5.503537015386603,0.488,0.5576927415802024,-6.034958005476795,0.42,0.24185193955982728,6.068379678859208,0.4,-0.0446554506551164,-4.080577296138796,0.36,-0.10792312893139241,4.818828330937775,0.036,0.34241520496479344,-5.39157609736394,0.092,0.49717562153329176,4.976034066874338,0.464,0.3547040283962716,-6.3484537757544635,0.4,0.12214633563421382,5.002554173986059,0.436
sub-04,67,A,0.14928687332938886,-6.339697606595912,0.064,0.036505640616299524,0.021414150076834077,453.38374766329054,1,0.16827668017357447,4.766890447789912,0.116,0.08105071039843885,-6.078314032605535,0.376,-0.0016495088045012309,-4.73123387030756,0.34,0.126919134861977,5.61117507589833,0.348,0.3261741313869099,5.233832948548094,0.088,0.03557735050769403,4.651149067156714,0.376,0.5128999069058731,-5.259038951819065,0.308,0.018483745265839784,5.071888779522081,0.128,0.11582568965230758,-6.006461764305911,0.252,0.1093108929457753,-6.339697606595912,0.064
sub-04,68,B,0.08502258510244133,6.301788953777132,0.1,0.04840406122609972,0.036498864679151685,428.1600472900486,1,0.14409106386397,4.168395836827606,0.276,-0.3430166964463301,-5.007992636763094,0.296,0.015754342417416384,5.374545688479005,0.376,0.22041927026010244,-5.650929352532367,0.108,0.34993703090427347,4.972168519140261,0.348,-0.05178393905839512,-5.393527719445764,0.2,0.46021531823319817,6.035637983362312,0.108,0.1793387631876714,5.749492410793194,0.256,-0.32099330122875974,-4.508471562300608,0.092,0.19626399889126633,6.301788953777132,0.1
sub-04,69,A,0.29548007877212745,-8.171280053994996,0.228,0.04703700926156821,0.028691210784695324,452.9053959009801,1,0.3949538022361475,5.708513933625145,0.44,0.27494438933712056,5.616813024593442,0.148,0.20111752916676212,-8.171280053994996,0.228,0.4610381040303895,5.402762281799169,0.036,0.4080344851310087,5.284316881952589,0.34,0.5261659335558448,5.07444704567462,0.284,-0.10984502701935416,-5.034686782029319,0.112,0.12468619731125799,-6.367373846680622,0.204,0.28987799241330686,-5.880469868809869,0.04,0.38382738155879115,5.190377340281518,0.288
sub-04,70,B,0.18090221373288712,-6.767427498897472,0.24,0.04614168607661585,0.033951759875890136,464.0102641009567,1,0.3038771057818062,5.9687589740161275,0.316,0.2239648013400972,5.796302560418696,0.456,-0.09523820405745317,4.618507001605939,0.292,-0.03880604768128317,4.750957639343383,0.172,0.4398086306858641,5.443881098760384,0.032,0.5487839107416628,5.3732504039147,0.328,0.2456773753590577,-6.767427498897472,0.24,0.14739164333718896,4.257676817539324,0.424,0.075866942750814,-4.3915709069032784,0.208,-0.042304020928883405,5.3286339392005235,0.496
sub-04,71,A,0.31226177649552433,7.226413150215048,0.1,0.060676612062165104,0.017129344187044062,443.1770518193421,1,0.10281717188972583,5.664483139594488,0.072,0.4115974480662124,7.226413150215048,0.1,0.42858072028021926,-5.654647167951528,0.084,0.2500484061813075,-5.347822214757031,0.168,0.4397932892088399,-5.019727650722904,0.484,0.3929136840625917,-4.6398799983534715,0.436,0.18111344801720042,5.950295693502729,0.38,0.18929441086928311,-4.2425040968274965,0.344,0.28128366507098546,-6.024409887915532,0.376,0.44517552130887705,6.199710942070608,0.108
sub-04,72,B,0.2533776528597702,7.152675685774698,0.116,0.047187928756392925,0.03554131199331094,456.24025013432845,1,-4.6205440230458806e-05,6.227514236138947,0.404,0.1300996566016458,-6.041555453629793,0.38,0.23604659525091323,-5.0937901112310175,0.332,0.2979942650998009,5.650423709039543,0.076,0.6037018184550218,7.152675685774698,0.116,0.023996113536367637,-5.320771062068082,0.028,0.27360750521455673,6.670500983184933,0.096,0.31395727280908814,5.302096210939034,0.192,0.31056313207956937,-5.199877635397117,0.488,0.3438563749909691,5.649078559571128,0.36
sub-04,73,A,0.27901877064990366,7.116874043347222,0.156,0.05640482115137592,0.038610825276569435,387.28128515328285,1,0.17722068989536024,5.210296021657442,0.16,0.10628156072845975,6.8226965512605675,0.108,0.24972513233635316,-5.544370563885709,0.328,0.2906505266303296,7.116874043347222,0.156,0.4276475474049142,6.4270435715355045,0.14,0.3008897613269314,5.0309548690244075,0.148,-0.06632962874437562,-5.088464833349562,0.132,0.2592234317781191,5.64839951773988,0.364,0.17290425034618034,5.507142101292242,0.148,0.8719744347967645,5.927402852742838,0.2
sub-04,74,B,0.09455219775042782,-6.408488041507954,0.084,0.04158493544407335,0.03463006016156564,604.5859829570379,1,0.3770473230857695,-6.043206284455775,0.396,0.13319059039638567,5.852200977316571,0.476,0.27449333517938485,4.490343022662229,0.444,0.19282267514656598,6.3503966056862975,0.404,-0.1517132515668018,-5.916513431393744,0.4,0.03175696417411106,-5.303361032512443,0.36,-0.05755791774329801,5.240062967822787,0.204,0.14981747651711946,-6.125271988343868,0.248,-0.07289205554901088,5.82122586896005,0.14,0.06855683786405244,-6.408488041507954,0.084
sub-04,75,A,0.22580496287621715,6.937315186984616,0.168,0.04651932261716119,0.034563978434424825,365.687453609988,1,0.315644260799335,5.059015919759021,0.144,0.14804549319047655,4.656894272919211,0.212,0.10492948997170974,6.043948652827754,0.168,0.15904105708664482,-5.815061549642996,0.072,0.1395165831657184,5.852393803401027,0.032,0.4156441028279145,5.710742877244476,0.008,0.34902568868016465,5.5107551310225436,0.036,-0.04229628450936586,6.266657943805141,0.164,0.3076136812194979,4.935537993972278,0.22,0.36088555633007585,6.937315186984616,0.168
sub-04,76,B,0.20088727280941793,6.950052288015626,0.316,0.03897619885764849,0.051250898817565727,416.26836785843847,1,0.17209018181472863,-5.140556642954903,0.428,0.05256792457269561,-4.556483670914989,0.368,0.5703301405290008,5.663059775232794,0.1,0.4628260548545721,5.908062609290959,0.152,0.0655527144040428,-6.379372035493959,0.496,0.34688382668864487,6.950052288015626,0.316,-0.03583109044651967,-6.83122913809638,0.464,0.28880245688259193,5.408646790589265,0.328,0.13333485203216658,4.766401662648529,0.408,-0.04768433323774427,-5.9522779965849235,0.464
sub-04,77,A,0.2835456796614708,7.7527501389736635,0.184,0.046916099087950816,0.035009148541780485,429.07733390495974,1,-0.16661993502372535,-5.940904920263466,0.44,0.0986961026006035,-4.584560438394877,0.384,0.47987511061248117,6.041035301179347,0.056,0.20597123088558425,-5.376767352498665,0.388,0.2760468437211702,5.831777033614824,0.116,0.347420899997636,4.526596238927348,0.176,0.3736094984756745,7.7527501389736635,0.184,0.32345732296366814,7.196069333927119,0.152,0.24502546508962678,5.999585179784957,0.06,0.6519742572919892,6.3399222435736275,0.064
sub-04,78,B,0.1740879126552409,8.883177222214618,0.248,0.038385858692278084,0.03188016442155578,445.61745533444724,1,0.0742539390920194,5.371585460617744,0.004,0.24514191056549695,8.883177222214618,0.248,0.04015658687656134,8.057535533942929,0.136,0.20432164894241128,4.583818270270063,0.008,0.034878723781748416,-5.996833776028807,0.384,0.21127408927537292,4.910373692298452,0.444,0.321664561014394,3.8898327779381283,0.216,0.2521114810707513,5.3385664076531345,0.148,-0.06896039148941997,-4.570914828304754,0.46,0.42603657742307355,6.15036763489748,0.12
sub-04,79,A,0.26086668574877436,6.961496932970025,0.156,0.04131667540219022,0.0353083454153091,476.971830317314,1,0.6401408696103323,6.7008979467133996,0.144,-0.08771672087119486,-6.876410220635919,0.332,0.10452669112121453,-5.520063679532736,0.472,0.3999173032776057,5.104579399662857,0.376,0.26690160875023033,-5.709533779611854,0.46,0.2965973992487375,6.961496932970025,0.156,0.3786595641265728,6.002762205111485,0.384,-0.1323311133400293,6.200005353361595,0.14,0.3345878471390568,5.563774606860278,0.168,0.40738340842521803,5.4096358157757285,0.128
sub-04,80,B,0.12006191022699206,6.63668160316706,0.104,0.038941467549050986,0.020618074082200937,322.8989013039191,1,-0.006571235654087963,-4.610585808807021,0.076,0.22463723169802513,-4.938716881086114,0.264,0.32898524681991,-4.849485818014535,0.316,0.19667656910178843,6.63668160316706,0.104,-0.05718314146685306,5.3599638514750865,0.232,0.04761801287480018,5.463455881509886,0.244,0.06073024570123897,-4.889534083397286,0.484,-0.1194996500220192,-4.06700339712934,0.48,0.12932456337563347,-5.5878638427675895,0.316,0.39590125984148483,6.4352325389312215,0.144
sub-05,1,A,0.22422198816736483,3.877721626794372,0.136,0.030553085206944153,0.016087373089614866,500.7117857338536,1,0.35680843542532653,-2.858753055268078,0.424,0.30244886813414296,3.3456437024878163,0.128,0.3437946410447296,3.877721626794372,0.136,0.24837036434862414,-3.1938518463488417,0.0,0.29951930534756316,3.584235726008252,0.128,-0.06865082665768026,-2.8861273285749314,0.08,0.1549753013142666,3.523651773324073,0.16,-0.02252136610047279,-2.9978364386299026,0.064,0.3339806211823851,2.554371693789138,0.08,0.29349453763476335,3.8208677203709454,0.176
sub-05,2,B,0.1810860444040558,4.829182378220587,0.16,0.016112707552936763,0.008881232169254339,377.06360780606326,1,-0.020190162470184087,2.7835847894273793,0.496,0.18582244986400195,2.7603837557119113,0.176,0.21945098633012058,3.3105360325065987,0.092,0.39465383657074427,-4.327769189090271,0.376,0.03026970183818644,-3.0667414899198953,0.216,0.2194278407712566,4.829182378220587,0.16,0.3411710808925432,3.7646313019406454,0.168,0.2822938910957364,3.2626930095163607,0.372,0.12790318418128083,3.575399295606622,0.176,0.03005763496687158,3.138561143921377,0.156
sub-05,3,A,0.16894175890333055,4.1404700700325225,0.156,0.02362865001249381,0.010522708750903394,430.533849059616,1,0.34131865860126775,3.2318695555266377,0.172,0.23553724113842225,3.0317438131952805,0.144,0.10308435262249874,2.4846408936134328,0.26,-0.08952641358430571,2.9580862661229097,0.352,0.022038637191573122,-3.0005644344526967,0.464,0.29527854675087156,3.2051829974642034,0.124,0.059226551244169506,-2.86670961841336,0.372,0.3242169252719707,3.0525947740970927,0.096,0.2559904574163705,4.1404700700325225,0.156,0.14225263238046684,-2.815377354417263,0.048
sub-05,4,B,0.17799316426646572,-3.7405782684033198,0.004,0.015708070121717807,0.010486430288370688,404.4720263758611,1,0.3253455137701111,2.87452005388723,0.16,0.1463650009728143,3.3952325770743617,0.148,0.176200080555103,3.405407677080721,0.184,0.19626101278553226,3.419804002316269,0.136,0.10346092258242044,-3.131280767087339,0.012,-0.09383160282741498,-3.324833879276476,0.3,0.1991312206193253,3.10997244045404,0.184,0.2318902494248585,-2.859697828677086,0.172,0.3035869067761666,3.047437317260995,0.192,0.19152233800574053,-3.7405782684033198,0.004
sub-05,5,A,0.24195300217926202,5.356395602100813,0.172,0.025801972391927365,0.016604816594890354,384.4074335868783,0,0.1193722973557126,-3.052164835667679,0.412,0.13619085872061867,2.9313693289115594,0.08,0.44493134433830217,5.288305255638741,0.132,0.288903514658339,4.441239090799691,0.16,0.3890042992121814,5.356395602100813,0.172,0.1313740633846177,2.8501097309054537,0.048,0.18232923195555278,2.941502945814355,0.152,0.3014425276749977,3.2839873115108182,0.116,0.11244616909407144,2.583161758400196,0.184,0.3135357153982267,3.1380225228748837,0.156
sub-05,6,B,0.10917357015148924,4.03066755154947,0.168,0.016326228894495306,0.013608522239660007,418.71660700212766,1,0.12547974612623006,3.149273264545367,0.18,-0.0014194960084729312,-2.9100311254461513,0.02,0.02936482428325045,3.4194216655715217,0.172,0.3156602485713041,4.03066755154947,0.168,0.013019400622880678,-2.5588521758257956,0.416,0.13852921025615406,2.5982791909871947,0.284,-0.03794061370080365,-3.308736722952863,0.496,0.1409877952802778,2.945073795255988,0.16,0.18922136925060748,3.370039618258798,0.172,0.17883321683346434,-2.8716853297495297,0.244
sub-05,7,A,0.2164357786646432,-3.943679012028476,0.344,0.024489094187011475,0.00926032981607475,437.80103977790174,1,0.2934259237613351,-2.892321759676274,0.344,0.20449522400675232,-3.5440164851674685,0.456,0.2983039664060693,3.1780930354489167,0.156,0.3807631748460303,3.4510570392378868,0.34,0.19835437996358554,3.2101244544551966,0.264,0.11912462203214841,3.4688547595729746,0.136,0.2915754102048418,3.233983269427261,0.1,-0.14906854586997104,-3.7119873500347222,0.048,0.33641512976568905,3.4282107478253097,0.096,0.19096850152995118,-3.943679012028476,0.344
sub-05,8,B,0.175153912195425,4.451245999907337,0.204,0.020842634280389134,0.008995283199459048,411.07518104873435,1,0.3067190758318868,4.451245999907337,0.204,0.2299474556412748,2.8050055546600623,0.144,0.19291430373781832,-3.083613651281903,0.244,0.3395372122427336,3.256098222995558,0.144,0.034941208987682416,2.49759635130593,0.152,0.08763816636256865,3.5886180598974904,0.14,0.20993060627623578,3.374196187530174,0.164,0.1888400902495903,3.269516955337446,0.08,0.1178038531982606,3.517142094440384,0.164,0.04326714942619888,2.5828107137677536,0.208
sub-05,9,A,0.22558582389776385,3.6762932960758192,0.128,0.03311615580783578,0.008376095903174858,396.05332558830673,1,0.24018641361414594,3.44907317189626,0.152,0.24526133223730692,3.5668747703926242,0.244,0.1767414683812221,-2.6755544954101045,0.044,0.44387295136019383,3.64761610374162,0.172,0.19359984926944504,3.436539487505205,0.144,0.3212550420542919,3.424580899538095,0.18,0.20124798484806417,3.3000978318295258,0.392,0.26946933189913413,3.6762932960758192,0.128,0.13404716794340818,-3.1879608006887445,0.336,0.03017669737042614,-3.4592363865052747,0.404
sub-05,10,B,0.19355621140606352,-3.5925682833868784,0.0,0.01720620706171442,0.010892886398605705,403.49051434726675,1,0.15065380330315356,2.776242754339113,0.208,0.1419178498828969,2.4808341571277976,0.344,0.05286650100945955,-2.7037917953616764,0.256,0.14750679767485916,2.955530881426442,0.296,0.3769791419861774,-3.1945492151486685,0.372,0.1948441180650094,-3.3772139886047934,0.028,0.12708181133232016,2.894806977094794,0.42,0.1912564553245201,3.030324230432017,0.188,0.2585750793682009,2.8343443306774563,0.216,0.293880556114038,-3.5925682833868784,0.0
sub-05,11,A,0.2665518034797338,4.394020021591124,0.148,0.022481558778735727,0.012131563460307342,415.44729402205775,1,0.3717136314500562,4.042312092823873,0.14,0.4973825013707344,4.394020021591124,0.148,0.17273964316813295,3.2643169071900324,0.112,0.28199209434152966,2.7962216752723785,0.188,0.24647820780763255,-3.043894310630886,0.436,0.139987355055762,3.396570100075391,0.144,0.5011935536348456,3.33137176310505,0.104,0.11000625516956355,2.831733815501715,0.388,0.2562344984130175,3.4295185697131183,0.176,0.08779029438606291,2.9345380995292554,0.496
sub-05,12,B,0.18024836544600126,3.787119354704746,0.132,0.013250159021498531,0.009680538969438568,454.73821482676806,1,0.2692030345219713,3.1006026979144714,0.176,0.1289899243954266,2.952652414425599,0.496,0.13026887075291624,2.5499966275306396,0.188,0.08410957055743108,-2.855064594660553,0.384,0.07285077800478658,2.757301653430986,0.116,0.34069953097550837,3.0828888334676616,0.168,-0.062003543145490884,2.989775549353421,0.052,0.24031846434523377,3.498117852464454,0.292,0.26175871281624524,-2.797140182690339,0.252,0.336288311235984,3.787119354704746,0.132
sub-05,13,A,0.21410389803740829,4.566527536193461,0.168,0.025819753288866664,0.009567977946214473,397.3880632074196,1,0.22031250119642726,4.566527536193461,0.168,0.23994603080123297,3.818565400818499,0.136,0.12977879835350478,3.347387023622483,0.476,0.047486074005983356,-3.096550322330563,0.292,0.5026518917335289,4.506936028211614,0.148,0.21318129430784882,3.8719086252240418,0.152,0.052654786325535996,-2.868787228649395,0.26,0.2785368998127105,2.9313651958775804,0.136,0.27242108890362604,-2.779533722586161,0.476,0.18406961493368443,3.5621476829550374,0.22
sub-05,14,B,0.18090589585929703,4.240456716359471,0.16,0.02339531960967185,0.009409173048267275,445.39320006123717,1,0.13292636708590166,-2.6804151703455004,0.436,0.1435768780988673,3.6169319986175967,0.196,0.02383220394938206,3.9143728947390373,0.428,0.24977273502972874,-2.8461726143931187,0.028,0.19744198627528742,3.3493346556836774,0.264,0.08474814788940482,2.7927758420958444,0.18,0.10143632658363447,3.19870908857599,0.076,0.31891114357291894,4.240456716359471,0.16,0.3528880897473877,3.301490973745387,0.164,0.2035250803604572,3.6433820777808545,0.416
sub-05,15,A,0.20292614067977785,3.9868200100376128,0.168,0.01940511186768975,0.012229490758427667,443.9901494602801,1,0.43540362999256,3.9868200100376128,0.168,0.22901720962186323,3.4622345007697835,0.132,0.008768597761877417,-2.9975489627675826,0.356,0.31418696420312625,-3.32920158917974,0.172,0.21802481147297426,3.922037130214508,0.156,-0.01633759615027751,3.116760133144554,0.136,0.24207210163838155,-3.5234426821845948,0.084,0.07043620397246862,-3.8612608164061344,0.32,0.3121955332753033,3.250845696538741,0.012,0.21549395100950144,3.4585945039257355,0.168
sub-05,16,B,0.132730413896466,3.8208744002349917,0.148,0.011879399879078921,0.009394404290098989,448.3820874594399,1,0.09347007265673522,-2.777524986343395,0.376,0.06245609627556914,3.176238901656823,0.268,0.08288895862450826,2.8533970934125468,0.168,0.21769468718823373,3.8208744002349917,0.148,0.21302907246525749,-3.7599476738823046,0.072,0.1309096621981841,2.812887401577976,0.16,0.11354297958111878,3.1407162468619036,0.264,0.08294353348696365,2.849647291921513,0.02,0.09486580514173923,2.7444017039149164,0.172,0.23550327134635057,-3.1131065599841077,0.392
sub-05,17,A,0.2723378979007786,4.818217623214171,0.144,0.03957919338550435,0.011794471828579522,420.08042211559336,1,0.32837284788770665,3.9793141409110113,0.152,0.36084663420464,3.399022625223536,0.396,0.3119987607316977,3.5128675371759437,0.016,0.3599148142100198,3.5782018655044205,0.188,0.05106830379369415,-2.89894566562092,0.308,0.21523043779186415,-3.0169770282349146,0.34,0.21065954536325965,3.250008898241478,0.28,0.47860968055091047,-3.20710350825717,0.332,0.33637327828404545,3.6131881379225996,0.12,0.07030467618994794,4.818217623214171,0.144
sub-05,18,B,0.16290214428035937,4.213410828895136,0.144,0.021400482767366485,0.01289356245526056,375.1859839520785,1,-0.1552924001169625,-3.680601003937565,0.396,0.36109147185814866,3.710135542841133,0.168,0.0936444152947185,4.213410828895136,0.144,-0.20865485596904276,-2.5198534466142757,0.484,0.3205603697151567,4.119261182834293,0.132,0.24243605633434537,3.229870623997256,0.416,0.2896039394634313,3.289871317975493,0.46,0.2805103636712583,2.934121957481605,0.14,0.1814262285756027,-2.936439472038882,0.184,0.2236958539769375,2.9833528181627083,0.152
sub-05,19,A,0.18568519577473058,-4.468041329282006,0.344,0.014985343319567426,0.008755173751058451,393.6467897502919,0,0.06841519668786794,2.6576706850263934,0.12,0.2967064859597491,4.137490739423213,0.26,0.2604280383008208,2.9806085407875775,0.168,0.30573904434449484,3.991122391278171,0.36,0.12061590945752927,-2.4055921690131696,0.324,-0.11725575720487127,-4.468041329282006,0.344,0.19409588925184418,-3.686019950185135,0.044,0.2660103606575637,-3.2477528536402422,0.272,0.179676437093444,2.911507591383071,0.16,0.2824203531988633,3.865002655124221,0.2
sub-05,20,B,0.1662928391170039,-3.6193823894015025,0.432,0.020900474451768743,0.008747905640789295,465.87976675189094,1,0.2565916201127066,2.817136018409862,0.144,0.08232120579168736,2.9873217644967283,0.272,0.20860149178565718,-3.6193823894015025,0.432,0.08294507558789273,3.225029411607768,0.388,0.18445498637105734,2.9482346301358993,0.128,0.27655416205949723,3.1061568338124492,0.172,0.29869087118191023,3.5286806179047794,0.14,0.11048346494234526,3.22541941060658,0.064,0.09208171065950226,2.6384633163765656,0.144,0.07020380267778294,-2.946095920496144,0.468
sub-05,21,A,0.15952809272328428,3.9221600561441297,0.156,0.0343367210830429,0.014253547760887575,420.13818578507795,1,0.09949682932040256,-3.491471187463225,0.488,0.12256656866933846,-2.600393031562992,0.108,0.12534489320316047,-3.299197569934595,0.248,0.20305285485676922,3.0113585084780277,0.108,0.2959421898081498,3.5697989181770247,0.176,0.2102765843840259,2.7626549349728187,0.4,0.3108975757861768,3.400961958603924,0.112,0.1721244981166048,3.187890266206045,0.184,-0.02367323612866176,2.6625346808288066,0.136,0.07925216921687668,3.9221600561441297,0.156
sub-05,22,B,0.0715266691416479,3.3898039530219304,0.484,0.01948201323708436,0.008499180114893113,391.9559367908061,1,0.023770722663512812,3.339209646593541,0.396,0.04022317962212795,3.1484857407945532,0.412,0.022275368507909583,3.239333169700717,0.1,0.11023967215030377,2.8659290810499827,0.324,0.007149919089094822,-3.2331218520843272,0.192,0.08060272749603017,-2.598275905104388,0.108,0.09898061518708592,3.3898039530219304,0.484,0.1707285381107394,-2.6727535514755747,0.448,0.039316237072894174,2.6515305642679388,0.296,0.12197971151678047,-2.97293103090016,0.068
sub-05,23,A,0.22090923282373942,4.774782728178622,0.132,0.044044135185617284,0.012184785750504579,460.5040104405038,1,0.31480067412489815,4.774782728178622,0.132,0.2559564789337319,2.980744403021623,0.16,0.10202172836577916,3.080020992195354,0.496,0.14233791127425677,2.370155215001717,0.396,0.15278572281720484,3.3432448627690845,0.104,0.18969726667210107,3.315065572931378,0.232,0.21599441349130746,2.37417790901445,0.12,0.16873283939315065,-2.7432305515045425,0.352,0.35900800373233893,4.367947242238166,0.164,0.3077572894326251,3.457906113280143,0.12
sub-05,24,B,0.14897505196169278,3.960724699958705,0.28,0.020822929384670886,0.013481416815938374,429.7171732896613,1,0.16703309822161322,-3.644876936559152,0.292,0.3387563170810325,3.262526352517118,0.188,0.24399665152608643,3.960724699958705,0.28,0.08253619128016125,-3.552761599467707,0.448,0.155211591107914,-2.939135159459037,0.064,0.14728333267414134,-3.000600327700067,0.408,0.2633049589349094,2.800983124418824,0.316,-0.009975065744391153,2.746221626195948,0.184,0.13886236483821646,-2.4523779366922653,0.24,-0.03725892030275564,2.9817952776591126,0.132
